customer_id,customer_name,gender,age,country,customer_segment,order_id,order_date,shipping_date,delivery_date,delivery_time_days,order_status,product_id,product_name,product_category,sub_category,brand,supplier_name,quantity,unit_price,total_amount,discount_percentage,shipping_cost,profit,profit_margin,warehouse_location,shipping_provider,Customer_rating,return_flag,product_views,add_to_cart_count,repeat_purchase_flag,payment_method,sales_channel
CUST9024,Michael Hensley,Male,18,Nigeria,Returning,ORD004399,8/15/2023,8/20/2023,8/29/2023,9,Delivered,PROD204,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,NextWave,6,27.14,162.84,35.45,123.93,-15.77,-9.68,Lagos,FedEx,3,Yes,4336,777,Yes,Transfer,Store
CUST7407,Juan Mcpherson,Female,40,Nigeria,New,ORD004400,7/22/2023,7/25/2023,7/31/2023,6,Cancelled,PROD971,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,NextWave,8,333.33,2666.64,16.48,67.93,404.43,15.17,Lagos,UPS,5,No,1564,290,No,Card,Website
CUST9046,Robert Pittman,Female,30,South Africa,Returning,ORD004401,10/22/2022,10/27/2022,11/2/2022,6,Delivered,PROD938,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,SupplyHub Ltd,2,417.93,835.86,53.37,13.81,329.14,39.38,Lagos,UPS,3,No,4411,92,No,Cash,Mobile_App
CUST9092,Sandra Wood,Female,35,South Africa,New,ORD004402,2/8/2022,2/7/2022,10/2/2022,3,Pending,PROD562,HyperGrid Accessories,Electronics,Accessories,HyperGrid,SupplyHub Ltd,3,1411.73,4235.19,30.61,67.85,178.41,4.21,Accra,GIG,3,No,877,75,No,Transfer,Store
CUST4926,Christina Esparza,Female,24,South Africa,New,ORD004403,4/28/2022,4/27/2022,4/29/2022,2,Returned,PROD535,Zentrix Women Wear,Fashion,Women Wear,Zentrix,PrimeSource,7,249.49,1746.43,43.95,78.31,325.74,18.65,Accra,DHL,1,No,1724,315,No,Wallet,Marketplace
CUST9016,Sheena Newton,Male,25,Ghana,New,ORD004404,4/20/2024,4/25/2024,4/25/2024,0,Returned,PROD568,Auralis Laptops,Electronics,Laptops,Auralis,PrimeSource,5,2041.49,10207.45,23.95,80.8,3177.65,31.13,Lagos,FedEx,4,No,3273,623,No,Cash,Store
CUST2173,Mark Fritz,Male,52,Nigeria,Returning,ORD004405,11/2/2022,11/2/2022,11/10/2022,8,Returned,PROD728,NovaTech Smartphones,Electronics,Smartphones,NovaTech,NextWave,8,1982.43,15859.44,10.64,124.17,2897.34,18.27,Lagos,FedEx,4,No,3338,85,No,Wallet,Mobile_App
CUST6745,Kristin Stokes,Male,19,South Africa,New,ORD004406,5/4/2023,6/5/2023,12/5/2023,6,Cancelled,PROD837,Zentrix VR,Gaming,VR,Zentrix,PrimeSource,4,1078.18,4312.72,10.54,60.56,1028.61,23.85,Abuja,GIG,5,No,1245,153,No,Transfer,Store
CUST7333,Eric Gibson,Male,37,Kenya,New,ORD004407,8/24/2023,8/25/2023,8/28/2023,3,Delivered,PROD832,HyperGrid Laptops,Electronics,Laptops,HyperGrid,NextWave,6,1716.2,10297.2,55.1,5.84,3509.49,34.08,Lagos,UPS,2,Yes,1926,226,No,Wallet,Store
CUST5317,Steve Rasmussen,Female,49,South Africa,New,ORD004408,4/22/2023,4/24/2023,4/25/2023,1,Delivered,PROD740,NovaTech VR,Gaming,VR,NovaTech,NextWave,8,470.14,3761.12,4.72,117.28,959.04,25.5,Lagos,UPS,3,No,1016,81,No,Wallet,Website
CUST9281,,Male,43,Nigeria,Returning,ORD004409,2/25/2024,2/27/2024,3/3/2024,5,Returned,PROD658,OmniCore Gaming Accessories,Gaming,Gaming Accessories,OmniCore,PrimeSource,2,965.56,1931.12,26.4,55.64,264.44,13.69,Abuja,UPS,5,No,361,39,Yes,Transfer,Mobile_App
CUST1340,Lorraine Kelly,Female,65,South Africa,New,ORD004410,12/29/2024,12/31/2024,5/1/2025,5,Delivered,PROD743,Auralis Gaming Accessories,Gaming,Gaming Accessories,Auralis,SupplyHub Ltd,3,650.5,1951.5,21.96,28.69,71.9,3.68,Abuja,UPS,3,Yes,2867,560,No,Card,Marketplace
CUST8756,Elizabeth Watkins,Female,64,Ghana,New,ORD004411,3/26/2024,3/27/2024,4/3/2024,7,Cancelled,PROD583,HyperGrid Shoes,Fashion,Shoes,HyperGrid,SupplyHub Ltd,4,182.02,728.08,18.01,124.75,-28.47,-3.91,Lagos,UPS,2,Yes,2577,394,No,Wallet,Website
CUST5919,Alan Davidson,Female,42,Nigeria,New,ORD004412,12/29/2023,1/2/2024,3/1/2024,1,Delivered,PROD753,OmniCore Consoles,Gaming,Consoles,OmniCore,SupplyHub Ltd,6,221.12,1326.72,50.76,9.57,-100.06,-7.54,Lagos,DHL,4,Yes,4603,860,No,Cash,Marketplace
CUST2793,Brandon Greer,Female,19,Ghana,Returning,ORD004413,12/28/2023,12/27/2023,5/1/2024,9,Returned,PROD429,OmniCore Shoes,Fashion,Shoes,OmniCore,SupplyHub Ltd,4,270.56,1082.24,55.85,7.25,430.39,39.77,Abuja,FedEx,4,No,1994,64,No,Cash,Marketplace
CUST1982,Ryan Mills,Female,53,Nigeria,Returning,ORD004414,1/26/2022,1/26/2022,1/25/2022,-1,Returned,PROD352,Zentrix VR,Gaming,VR,Zentrix,SupplyHub Ltd,4,757.18,3028.72,1.21,30.35,887.34,29.3,Lagos,DHL,3,Yes,694,98,No,Wallet,Marketplace
CUST3713,Melissa Lewis,Male,40,Ghana,New,ORD004415,9/20/2022,9/24/2022,9/26/2022,2,Returned,PROD423,Auralis VR,Gaming,VR,Auralis,PrimeSource,6,380.65,2283.9,17.17,135.88,701.1,30.7,Lagos,GIG,3,Yes,506,65,No,Cash,Store
CUST9783,Patrick Khan,Female,31,Nigeria,New,ORD004416,1/24/2022,1/25/2022,2/4/2022,10,Pending,PROD829,HyperGrid Consoles,Gaming,Consoles,HyperGrid,SupplyHub Ltd,7,650.13,4550.91,15.76,71.26,993.87,21.84,Lagos,DHL,3,No,376,63,No,Cash,Mobile_App
CUST7425,Robert Schroeder,Female,45,Ghana,New,ORD004417,8/14/2022,8/16/2022,8/16/2022,0,Returned,PROD171,Zentrix Men Wear,Fashion,Men Wear,Zentrix,PrimeSource,1,25.58,25.58,26.54,145.48,0.11,0.43,Lagos,GIG,5,No,3481,600,No,Cash,Mobile_App
CUST9199,Brittany Stone,Female,59,Nigeria,New,ORD004418,10/6/2023,10/10/2023,10/10/2023,0,Returned,PROD333,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,2,135.68,271.36,55.42,47.22,12.35,4.55,Lagos,UPS,2,No,3434,263,No,Cash,Marketplace
CUST1055,Michael Aguilar,Female,32,Kenya,Returning,ORD004419,8/3/2023,3/9/2023,3/8/2023,-1,Delivered,PROD543,Auralis Shoes,Fashion,Shoes,Auralis,PrimeSource,7,131.02,917.14,2.06,106.69,317.53,34.62,Abuja,DHL,3,No,2971,398,No,Wallet,Marketplace
CUST9912,Michele Nelson,Male,47,Ghana,Returning,ORD004420,9/17/2022,9/19/2022,9/22/2022,3,Delivered,PROD760,NovaTech Cooling,Home Appliances,Cooling,NovaTech,GlobalTech,3,260.47,781.41,20.31,102.68,105.47,13.5,Lagos,FedEx,0,Yes,2256,54,Yes,Card,Marketplace
CUST7501,Charles Nguyen,Female,51,South Africa,Vip,ORD004421,9/23/2023,9/25/2023,9/27/2023,2,Delivered,PROD699,OmniCore Women Wear,Fashion,Women Wear,OmniCore,PrimeSource,1,205.19,205.19,54.35,15.03,13.06,6.36,Lagos,GIG,4,No,863,37,Yes,Wallet,Mobile_App
CUST4532,Jeremy Yu,Male,40,Kenya,Returning,ORD004422,9/5/2023,9/6/2023,9/13/2023,7,Returned,PROD418,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,2,149.24,298.48,10.29,16.51,-30.12,-10.09,Abuja,GIG,5,No,1394,135,Yes,Cash,Website
CUST9691,Karen Ray,Male,24,Ghana,New,ORD004423,5/18/2023,5/23/2023,5/31/2023,8,Delivered,PROD743,Auralis Cooling,Home Appliances,Cooling,Auralis,PrimeSource,6,1164.88,6989.28,14.65,61.41,82,1.17,Accra,FedEx,5,No,2945,562,No,Cash,Mobile_App
CUST7061,Samantha Harris,Female,30,South Africa,New,ORD004424,7/13/2023,7/14/2023,7/21/2023,7,Returned,PROD571,OmniCore Men Wear,Fashion,Men Wear,OmniCore,SupplyHub Ltd,6,160.04,960.24,9.89,58.55,213.29,22.21,Lagos,GIG,3,No,2511,72,No,Wallet,Marketplace
CUST1710,Heather Mcbride,Female,64,Ghana,New,ORD004425,3/8/2022,12/3/2022,3/12/2022,0,Cancelled,PROD556,Zentrix VR,Gaming,VR,Zentrix,SupplyHub Ltd,6,776.05,4656.3,54.01,106.91,1091.59,23.44,Lagos,DHL,2,No,422,74,No,Card,Store
CUST7665,Johnathan Norman,Male,60,Kenya,New,ORD004426,6/2/2024,6/6/2024,6/16/2024,10,Cancelled,PROD145,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,NextWave,3,1234.04,3702.12,14.01,13.67,-171.38,-4.63,Lagos,FedEx,2,No,4159,33,No,Card,Mobile_App
CUST6749,Jennifer Kennedy,Male,42,Kenya,Returning,ORD004427,4/8/2023,4/9/2023,4/18/2023,9,Returned,PROD126,Auralis Accessories,Electronics,Accessories,Auralis,SupplyHub Ltd,1,2221.83,17774.64,30.02,124.41,3046.77,17.14,Lagos,FedEx,3,No,300,55,No,Wallet,Marketplace
CUST6905,Melissa Taylor,Male,58,Nigeria,Returning,ORD004428,8/7/2024,9/7/2024,7/11/2024,2,Pending,PROD265,NovaTech Accessories,Electronics,Accessories,NovaTech,GlobalTech,5,2282.99,11414.95,40.5,68.97,3914.98,34.3,Accra,DHL,1,Yes,3806,298,Yes,Transfer,Store
CUST5021,Hannah Diaz,Male,36,Ghana,New,ORD004429,7/31/2024,7/30/2024,7/8/2024,8,Cancelled,PROD411,NovaTech Laptops,Electronics,Laptops,NovaTech,NextWave,8,1022.48,8179.84,8.02,59.51,370.56,4.53,Abuja,UPS,5,Yes,3061,307,No,Transfer,Website
CUST9328,Ashley Reed,Female,35,South Africa,New,ORD004430,9/17/2024,9/21/2024,9/30/2024,9,Delivered,PROD768,Auralis Men Wear,Fashion,Men Wear,Auralis,PrimeSource,7,31.38,219.66,59.32,76.84,76.39,34.78,Lagos,UPS,5,No,4586,85,No,Wallet,Marketplace
CUST9650,,Female,52,South Africa,Returning,ORD004431,8/26/2022,8/31/2022,10/9/2022,10,Cancelled,PROD414,OmniCore Cleaning,Home Appliances,Cleaning,OmniCore,PrimeSource,8,894.57,7156.56,51.51,58.87,2407.3,33.64,Accra,DHL,0,No,2834,535,Yes,Cash,Mobile_App
CUST2313,Kevin Gardner,Male,60,Nigeria,New,ORD004432,3/26/2024,3/30/2024,3/29/2024,-1,Returned,PROD429,NovaTech Cooling,Home Appliances,Cooling,NovaTech,SupplyHub Ltd,1,539.33,539.33,41.76,29.6,-66.59,-12.35,Lagos,UPS,4,Yes,2463,73,No,Wallet,Store
CUST6954,Kimberly Jones,Female,51,South Africa,New,ORD004433,12/11/2024,11/13/2024,11/16/2024,3,Delivered,PROD163,NovaTech Shoes,Fashion,Shoes,NovaTech,PrimeSource,8,227.34,1818.72,31.37,146.94,133.56,7.34,Abuja,GIG,0,Yes,4903,844,No,Card,Marketplace
CUST1858,Catherine Johnson,Male,37,Kenya,Returning,ORD004434,5/23/2024,5/25/2024,5/28/2024,3,Returned,PROD671,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,1,114.14,114.14,13.39,81.93,44.59,39.07,Lagos,DHL,5,No,1736,330,Yes,Cash,Marketplace
CUST3515,Isaiah Perez,Male,41,Nigeria,New,ORD004435,4/2/2023,7/4/2023,4/10/2023,3,Cancelled,PROD576,HyperGrid Accessories,Electronics,Accessories,HyperGrid,SupplyHub Ltd,2,615.96,1231.92,11.81,92.32,-4.02,-0.33,Lagos,GIG,3,No,2913,225,No,Transfer,Mobile_App
CUST7538,Evelyn Clark,Female,52,Kenya,Vip,ORD004436,11/25/2022,11/24/2022,11/29/2022,5,Delivered,PROD760,Auralis Kitchen,Home Appliances,Kitchen,Auralis,SupplyHub Ltd,1,910.45,910.45,58.67,65.75,340.81,37.43,Lagos,DHL,4,Yes,4883,8,No,Card,Store
CUST8380,Barbara Beard,Female,53,South Africa,Returning,ORD004437,1/6/2023,1/6/2023,1/15/2023,9,Delivered,PROD152,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,GlobalTech,6,767.07,4602.42,37.45,76.93,-491.78,-10.69,Abuja,UPS,1,No,4311,843,Yes,Transfer,Marketplace
CUST1268,Kelly Casey,Female,50,Nigeria,New,ORD004438,2/5/2023,6/5/2023,5/16/2023,10,Delivered,PROD238,NovaTech Smartphones,Electronics,Smartphones,NovaTech,SupplyHub Ltd,3,987.04,2961.12,21.42,31.9,261.75,8.84,Lagos,UPS,3,No,716,6,No,Transfer,Website
CUST6140,Sean Anderson,Male,33,Kenya,New,ORD004439,7/15/2024,7/17/2024,7/18/2024,1,Cancelled,PROD721,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,SupplyHub Ltd,2,944.77,1889.54,28.45,131.89,-100.56,-5.32,Abuja,DHL,0,No,3710,621,No,Cash,Store
CUST5515,Timothy Williams,Male,57,Ghana,Returning,ORD004440,10/14/2023,10/13/2023,10/19/2023,6,Returned,PROD624,NovaTech Smartphones,Electronics,Smartphones,NovaTech,NextWave,4,795.42,3181.68,31.93,67.51,792.98,24.92,Lagos,GIG,3,Yes,3202,171,Yes,Transfer,Marketplace
CUST5389,Jason Keller,Male,53,Kenya,New,ORD004441,7/22/2023,7/24/2023,7/29/2023,5,Delivered,PROD732,Auralis Cleaning,Home Appliances,Cleaning,Auralis,PrimeSource,8,442.52,3540.16,39.96,86.47,1308.18,36.95,Abuja,FedEx,1,No,4655,571,No,Card,Store
CUST7781,Robert Wise,Male,54,South Africa,New,ORD004442,1/16/2024,1/18/2024,1/22/2024,4,Returned,PROD310,Zentrix Smartphones,Electronics,Smartphones,Zentrix,GlobalTech,4,485.64,1942.56,48,94.38,355.33,18.29,Lagos,FedEx,2,Yes,4501,11,No,Wallet,Website
CUST2834,Keith Lambert,Male,36,Nigeria,New,ORD004443,9/2/2023,4/9/2023,9/11/2023,7,Pending,PROD759,OmniCore VR,Gaming,VR,OmniCore,GlobalTech,4,669.4,2677.6,1.26,128.48,522,19.5,Accra,DHL,4,Yes,2270,189,No,Wallet,Mobile_App
CUST8341,Chloe Walter,Female,45,Nigeria,New,ORD004444,5/13/2023,5/17/2023,5/19/2023,2,Delivered,PROD876,OmniCore Accessories,Electronics,Accessories,OmniCore,NextWave,1,2045.95,2045.95,53.07,94.25,641.1,31.34,Abuja,DHL,0,Yes,4047,559,No,Card,Website
CUST3396,Isaac Stanley,Male,31,South Africa,New,ORD004445,4/11/2023,4/14/2023,4/22/2023,8,Returned,PROD865,Auralis VR,Gaming,VR,Auralis,SupplyHub Ltd,6,1131.68,6790.08,25.38,135.47,-835.83,-12.31,Lagos,FedEx,5,No,1976,65,No,Card,Marketplace
CUST7144,Jose Taylor,Female,42,Ghana,Returning,ORD004446,1/7/2022,2/7/2022,9/7/2022,7,Returned,PROD967,NovaTech VR,Gaming,VR,NovaTech,PrimeSource,1,901.75,901.75,41.57,22.37,31.24,3.46,Accra,DHL,5,No,814,80,No,Card,Mobile_App
CUST9903,Annette Conrad,Female,65,Ghana,Returning,ORD004447,6/3/2024,2/6/2024,8/6/2024,6,Cancelled,PROD650,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,NextWave,3,975.71,2927.13,25.86,81.84,868.72,29.68,Abuja,GIG,0,Yes,1099,209,No,Cash,Mobile_App
CUST8975,William Moore,Male,23,Kenya,Returning,ORD004448,9/21/2022,9/20/2022,9/29/2022,9,Delivered,PROD689,Auralis Cooling,Home Appliances,Cooling,Auralis,SupplyHub Ltd,2,326.4,652.8,14.57,106.12,190.6,29.2,Lagos,UPS,1,No,3696,571,No,Card,Website
CUST9274,William Diaz,Female,44,Kenya,New,ORD004449,1/27/2024,1/28/2024,1/31/2024,3,Returned,PROD234,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,GlobalTech,1,920.98,920.98,55.95,42.75,346.65,37.64,Lagos,UPS,2,No,495,72,No,Cash,Mobile_App
CUST7512,Rebecca Wright,Male,40,Ghana,Returning,ORD004450,5/10/2023,5/13/2023,5/17/2023,4,Delivered,PROD128,HyperGrid Laptops,Electronics,Laptops,HyperGrid,NextWave,3,2444.98,7334.94,29.5,126.26,1933.47,26.36,Abuja,FedEx,1,Yes,1949,47,No,Card,Website
CUST5032,Brandon Rodriguez,Male,22,South Africa,Returning,ORD004451,12/27/2023,12/28/2023,12/29/2023,1,Returned,PROD281,Zentrix VR,Gaming,VR,Zentrix,PrimeSource,3,207.34,622.02,35.77,117.46,-39.72,-6.39,Accra,GIG,3,No,2243,360,Yes,Transfer,Store
CUST1699,Sarah Hunter,Male,63,Kenya,New,ORD004452,2/27/2022,3/4/2022,12/3/2022,8,Returned,PROD414,Auralis Accessories,Electronics,Accessories,Auralis,SupplyHub Ltd,3,1040.01,3120.03,4.54,108.09,218.52,7,Lagos,FedEx,2,No,284,20,No,Card,Mobile_App
CUST4153,Daniel Arroyo,Male,43,Kenya,New,ORD004453,1/7/2022,8/1/2022,7/1/2022,-1,Cancelled,PROD929,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,GlobalTech,2,253.78,507.56,29.49,16.82,-21.93,-4.32,Lagos,UPS,0,No,2041,372,No,Cash,Website
CUST6447,Teresa Logan,Female,33,Nigeria,New,ORD004454,8/24/2022,8/23/2022,8/30/2022,7,Cancelled,PROD923,OmniCore Consoles,Gaming,Consoles,OmniCore,NextWave,1,245.61,245.61,0.56,132.9,61.9,25.2,Lagos,GIG,1,Yes,3557,429,No,Card,Marketplace
CUST6550,Justin Strong,Male,22,South Africa,New,ORD004455,10/13/2024,10/14/2024,10/15/2024,1,Returned,PROD487,NovaTech Cooling,Home Appliances,Cooling,NovaTech,PrimeSource,5,968.03,4840.15,41.26,7.69,1183.54,24.45,Lagos,FedEx,0,Yes,4275,822,No,Wallet,Store
CUST8656,Todd Farmer,Male,59,Nigeria,Returning,ORD004456,1/11/2023,1/12/2023,1/21/2023,9,Pending,PROD788,HyperGrid Consoles,Gaming,Consoles,HyperGrid,NextWave,3,963.37,2890.11,40.48,38.89,-49.29,-1.71,Abuja,GIG,3,Yes,4163,556,Yes,Transfer,Mobile_App
CUST4766,Vanessa Adams,Male,45,Kenya,Vip,ORD004457,2/18/2022,2/19/2022,2/27/2022,8,Returned,PROD786,Auralis Kitchen,Home Appliances,Kitchen,Auralis,PrimeSource,7,316.35,2214.45,16.56,113.96,431.13,19.47,Lagos,UPS,3,No,2268,21,Yes,Cash,Mobile_App
CUST8068,Rhonda Rodriguez,Female,43,Ghana,New,ORD004458,2/3/2024,2/2/2024,2/5/2024,3,Delivered,PROD167,NovaTech Men Wear,Fashion,Men Wear,NovaTech,GlobalTech,3,213.56,640.68,41.94,142.68,98.81,15.42,Lagos,DHL,0,No,625,17,No,Transfer,Marketplace
CUST7876,Robert Hernandez,Female,39,Nigeria,New,ORD004459,5/21/2022,5/21/2022,5/26/2022,5,Delivered,PROD574,Zentrix VR,Gaming,VR,Zentrix,PrimeSource,8,603.87,4830.96,11.86,51.27,535.75,11.09,Lagos,FedEx,0,No,1319,171,No,Cash,Marketplace
CUST4847,Joanne Mejia,Male,58,Nigeria,New,ORD004460,1/12/2022,11/30/2022,2/12/2022,2,Returned,PROD861,Auralis Men Wear,Fashion,Men Wear,Auralis,GlobalTech,8,86.02,688.16,42.4,15.68,137.57,19.99,Accra,FedEx,0,Yes,4079,571,No,Card,Store
CUST4285,Hannah Anderson,Male,33,South Africa,New,ORD004461,5/21/2023,5/26/2023,5/25/2023,-1,Delivered,PROD353,Auralis Consoles,Gaming,Consoles,Auralis,SupplyHub Ltd,2,486.96,973.92,43.46,77.99,3.43,0.35,Abuja,GIG,1,Yes,858,55,No,Card,Mobile_App
CUST8208,Ian King,Male,61,Kenya,New,ORD004462,10/23/2023,10/26/2023,3/11/2023,8,Returned,PROD224,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,NextWave,2,384.32,768.64,54.03,20.88,154.5,20.1,Lagos,GIG,2,No,3813,389,No,Card,Website
CUST1637,Laura Randall,Male,46,South Africa,Returning,ORD004463,4/5/2024,5/5/2024,5/7/2024,2,Cancelled,PROD982,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,PrimeSource,4,487.66,1950.64,13.15,83.57,79.26,4.06,Accra,GIG,4,Yes,1458,274,Yes,Wallet,Website
CUST1431,James Rodriguez,Female,42,Nigeria,Returning,ORD004464,10/22/2024,10/26/2024,10/31/2024,5,Cancelled,PROD677,Auralis Cooling,Home Appliances,Cooling,Auralis,GlobalTech,6,1310.08,7860.48,5.17,149.85,1885.66,23.99,Accra,DHL,2,No,4992,119,No,Cash,Website
CUST8961,Anthony Peterson,Male,27,South Africa,Returning,ORD004465,9/15/2024,9/19/2024,9/29/2024,10,Delivered,PROD964,HyperGrid Accessories,Electronics,Accessories,HyperGrid,NextWave,3,2472.15,7416.45,54.07,69.65,-120.08,-1.62,Lagos,UPS,3,Yes,3534,517,No,Wallet,Marketplace
CUST7941,Denise Harrison,Female,59,Nigeria,New,ORD004466,10/18/2024,10/21/2024,10/25/2024,4,Returned,PROD159,HyperGrid Women Wear,Fashion,Women Wear,HyperGrid,PrimeSource,8,117.56,940.48,47.72,64.85,271.67,28.89,Accra,DHL,3,Yes,4113,640,No,Card,Marketplace
CUST6393,John Navarro,Female,33,South Africa,New,ORD004467,6/5/2024,5/8/2024,5/11/2024,3,Returned,PROD402,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,NextWave,8,1015.84,8126.72,31.57,86.52,455.23,5.6,Lagos,GIG,0,No,2816,444,No,Wallet,Store
CUST3835,Richard Shaw,Male,51,Nigeria,Returning,ORD004468,12/26/2022,12/27/2022,12/28/2022,1,Delivered,PROD474,HyperGrid Cleaning,Home Appliances,Cleaning,HyperGrid,PrimeSource,3,331.15,993.45,4.76,61.19,236.08,23.76,Lagos,FedEx,1,No,4857,112,No,Transfer,Marketplace
CUST1936,Tracy Patel,Female,26,Kenya,New,ORD004469,1/1/2025,4/1/2025,12/1/2025,8,Pending,PROD971,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,GlobalTech,1,755.76,755.76,5.6,79.58,79.04,10.46,Lagos,FedEx,2,No,926,51,No,Transfer,Website
CUST4819,Alison Romero,Female,35,South Africa,New,ORD004470,12/22/2022,12/23/2022,12/31/2022,8,Returned,PROD793,NovaTech Cooling,Home Appliances,Cooling,NovaTech,SupplyHub Ltd,6,332.23,1993.38,55.07,8.34,44.91,2.25,Lagos,DHL,3,No,390,59,No,Card,Store
CUST2119,Mary Miller,Female,63,South Africa,Returning,ORD004471,9/5/2023,9/9/2023,9/13/2023,4,Delivered,PROD949,Zentrix VR,Gaming,VR,Zentrix,PrimeSource,2,227.23,454.46,16.9,70.33,33.67,7.41,Lagos,DHL,0,No,2715,365,No,Wallet,Mobile_App
CUST2586,Michele Hobbs,Male,35,Ghana,New,ORD004472,3/29/2022,3/30/2022,4/2/2022,40,Pending,PROD328,OmniCore VR,Gaming,VR,OmniCore,GlobalTech,8,312.51,2500.08,46.23,60.04,403.28,16.13,Lagos,DHL,1,No,4951,766,No,Transfer,Marketplace
CUST4639,Henry Blackburn,Female,57,Ghana,Vip,ORD004473,6/3/2022,6/8/2022,6/17/2022,9,Pending,PROD699,OmniCore Accessories,Electronics,Accessories,OmniCore,NextWave,5,2414.61,12073.05,38.21,138.46,22.18,0.18,Lagos,UPS,4,Yes,92,10,Yes,Card,Marketplace
CUST2198,Benjamin Mcknight,Female,29,South Africa,New,ORD004474,8/2/2023,8/2/2023,8/6/2023,4,Delivered,PROD974,NovaTech Cooling,Home Appliances,Cooling,NovaTech,GlobalTech,6,1298.74,7792.44,36.06,122.78,3067.54,39.37,Lagos,DHL,3,Yes,2650,527,No,Wallet,Mobile_App
CUST7334,Deanna Johnson,Male,29,Ghana,Returning,ORD004475,10/1/2022,10/2/2022,10/11/2022,9,Cancelled,PROD478,OmniCore Smartphones,Electronics,Smartphones,OmniCore,SupplyHub Ltd,5,271.7,1358.5,24.05,15.85,100.42,7.39,Abuja,GIG,5,Yes,3205,409,Yes,Card,Marketplace
CUST6366,Sharon Calderon,Female,24,Kenya,New,ORD004476,10/27/2023,10/30/2023,11/3/2023,4,Cancelled,PROD643,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,NextWave,6,693.03,4158.18,18.22,28.89,-23.62,-0.57,Lagos,GIG,0,Yes,84,7,No,Card,Mobile_App
CUST5978,Anthony Willis,Male,60,Ghana,Returning,ORD004477,5/4/2023,5/3/2023,9/5/2023,6,Delivered,PROD911,Zentrix Accessories,Electronics,Accessories,Zentrix,PrimeSource,4,562.91,2251.64,56.66,95.37,306.83,13.63,Lagos,DHL,3,No,3432,501,Yes,Wallet,Store
CUST7349,Keith Myers,Male,31,Ghana,New,ORD004478,6/9/2023,6/12/2023,6/20/2023,8,Delivered,PROD587,Auralis Gaming Accessories,Gaming,Gaming Accessories,Auralis,GlobalTech,7,870.25,6091.75,10.82,82.35,1702.95,27.96,Accra,GIG,5,Yes,175,6,No,Cash,Marketplace
CUST5826,James Faulkner,Male,25,Ghana,Returning,ORD004479,12/12/2024,12/17/2024,12/19/2024,2,Delivered,PROD850,Auralis Kitchen,Home Appliances,Kitchen,Auralis,GlobalTech,7,757.56,5302.92,27.4,136.97,1968.75,37.13,Lagos,DHL,3,No,4605,876,No,Card,Marketplace
CUST4414,John Watson DDS,Female,18,Nigeria,New,ORD004480,2/3/2022,3/7/2022,3/13/2022,6,Returned,PROD189,NovaTech Accessories,Electronics,Accessories,NovaTech,GlobalTech,1,1267.01,1267.01,26.98,62.68,366.68,28.94,Lagos,DHL,4,No,2453,36,No,Card,Website
CUST6493,Mark Kelley,Male,45,South Africa,Returning,ORD004481,5/1/2024,1/9/2024,1/10/2024,1,Delivered,PROD126,Zentrix Smartphones,Electronics,Smartphones,Zentrix,NextWave,7,1661.4,11629.8,13.79,42.52,1948.29,16.75,Abuja,DHL,0,No,3404,18,Yes,Wallet,Mobile_App
CUST8258,Eric Curry,Female,42,Ghana,Vip,ORD004482,1/4/2024,4/4/2024,4/4/2024,0,Returned,PROD822,NovaTech Men Wear,Fashion,Men Wear,NovaTech,NextWave,2,228.53,457.06,14.12,135.55,136.87,29.95,Accra,GIG,5,No,1845,226,Yes,Cash,Store
CUST7572,Samantha Davies,Male,51,Ghana,New,ORD004483,8/22/2023,8/27/2023,8/30/2023,3,Returned,PROD290,Auralis Shoes,Fashion,Shoes,Auralis,GlobalTech,7,156.26,1093.82,24.18,99.07,103.65,9.48,Lagos,DHL,4,Yes,2752,46,No,Transfer,Store
CUST7279,Raymond Kim,Female,18,Kenya,New,ORD004484,5/20/2024,5/19/2024,5/26/2024,7,Delivered,PROD976,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,NextWave,6,186.73,1120.38,23.85,123.66,129.85,11.59,Abuja,FedEx,5,Yes,4502,467,No,Wallet,Website
CUST1282,,Female,22,Ghana,New,ORD004485,8/21/2022,8/25/2022,8/31/2022,6,Cancelled,PROD175,HyperGrid Kitchen,Home Appliances,Kitchen,HyperGrid,PrimeSource,1,1169.15,1169.15,48.43,77.04,70.29,6.01,Lagos,FedEx,2,No,4495,256,No,Card,Marketplace
